names,ratings,price,num_reviews,annual_power_usage
Panasonic 2023 Model 1 Ton 5 Star Split Inverter with Wi-fi Convertible 7-in-1 with Additional AI Mode...,4.2,"₹44,990","3,917 Ratings & 428 Reviews","Annual Power Usage: 531.41 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor"
Panasonic 2025 Model 1.5 Ton 5 Star Split Inverter AC,4.3,"₹42,850","20,397 Ratings & 2,172 Reviews","Annual Power Usage: 759.55 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty, 5 Years PCB Warranty, 5 Years ODU Casing Warranty, 10 Years Compressor Warranty"
Panasonic 2022 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.3,"₹43,850","20,397 Ratings & 2,172 Reviews",Annual Power Usage: 858.92 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC and 10 Years on Compressor
"Panasonic 2023 Model 2 Ton 3 Star Split Inverter with Wi-fi with 2 Way Swing, PM 0.1 Air Purification ...",4.2,"₹50,250",806 Ratings & 69 Reviews,"Annual Power Usage: 1234.16 UnitsRoom Size: 151 - 200 sqft1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor"
Panasonic 2022 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹34,039","22,656 Ratings & 2,219 Reviews",Annual Power Usage: 1015.62 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC and 10 Years on Compressor
Panasonic 2026 Model 1 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹39,990","3,917 Ratings & 428 Reviews","Annual Power Usage: 460.65 kWhRoom Size: 90 sqft or Below5 Year Comprehensive warranty on Product ,10 Years warranty on Compressor plus 4 Years warranty on PCB"
Panasonic 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹33,480","22,656 Ratings & 2,219 Reviews","Annual Power Usage: 977.16 UnitsRoom Size: 111 - 150 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years."
Panasonic 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.3,"₹40,390","20,397 Ratings & 2,172 Reviews","Annual Power Usage: 759.55 UnitsRoom Size: 111 - 150 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years."
Panasonic 2025 Model 2 Ton 5 Star Split Inverter with Wi-fi AC,4.3,"₹58,600",912 Ratings & 97 Reviews,Annual Power Usage: 908.9 kWhRoom Size: 151 - 200 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
Panasonic 2024 Model 1 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹36,800","3,917 Ratings & 428 Reviews","Annual Power Usage: 516.33 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years Warranty on PCB and 5 Years Warranty on ODU Casing and 10 Years Warranty on Compressor"
Panasonic 2026 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.3,"₹44,990","20,397 Ratings & 2,172 Reviews","Annual Power Usage: 681.01 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive warranty on Product ,10 Years warranty on Compressor plus 4 Years warranty on PCB"
Panasonic 2025 Model 1 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹30,250","5,201 Ratings & 593 Reviews","Annual Power Usage: 667.91 UnitsRoom Size: 90 sqft or Below5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years."
Panasonic 2025 Model 1.5 Ton 3 Star Hot and Cold Split Inverter AC,4.2,"₹41,220","22,656 Ratings & 2,219 Reviews","Annual Power Usage: 928.57 kWhRoom Size: 111 - 150 sqftStandard Product Warranty of 1 year, 5 Years PCB and 10 Years Compressor."
Panasonic 2024 Model 1 Ton 3 Star Split AC,4.2,"₹34,960","5,201 Ratings & 593 Reviews","Annual Power Usage: 656.44 UnitsRoom Size: 90 sqft or Below1 Year on Product, 5 Years on PCB and 10 Years on Compressor"
Panasonic 2025 Model 2 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹49,850",806 Ratings & 69 Reviews,Annual Power Usage: 1200.23 kWhRoom Size: 151 - 200 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
Panasonic 2026 Model 1.5 Ton 4 Star Split Inverter with Wi-fi AC,4.1,"₹41,990","1,953 Ratings & 226 Reviews","Annual Power Usage: 759.55 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive warranty on Product ,10 Years warranty on Compressor plus 4 Years warranty on PCB"
Panasonic 2025 Model 1 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹34,820","3,917 Ratings & 428 Reviews","Annual Power Usage: 524.08 UnitsRoom Size: 90 sqft or Below5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years."
Panasonic 2026 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹36,990","22,656 Ratings & 2,219 Reviews","Annual Power Usage: 877.74 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive warranty on Product ,10 Years warranty on Compressor plus 4 Years warranty on PCB"
Panasonic 2025 Model 2 Ton 3 Star Split AC,4.2,"₹50,990",806 Ratings & 69 Reviews,Annual Power Usage: 1195.22 kWhRoom Size: 151 - 200 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
Panasonic 2024 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.3,"₹44,843","20,397 Ratings & 2,172 Reviews","Annual Power Usage: 774.19 UnitsRoom Size: 111 - 150 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years."
Panasonic 2026 Model 2 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹51,990",806 Ratings & 69 Reviews,"Annual Power Usage: 1153.74 kWhRoom Size: 151 - 200 sqft5 Year Comprehensive warranty on Product, 10 Years warranty on Compressor, 5 Years warranty on ODU Casing plus 4 Years warranty on PCB"
Panasonic 2026 Model 1 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹33,990","5,201 Ratings & 593 Reviews","Annual Power Usage: 593.89 kWhRoom Size: 90 sqft or Below5 Year Comprehensive warranty on Product ,10 Years warranty on Compressor plus 4 Years warranty on PCB"
Panasonic 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.3,"₹48,580","20,397 Ratings & 2,172 Reviews","Annual Power Usage: 661.44 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years warranty on PCB"
Panasonic 2024 Model 1.5 Ton 5 Star Split Inverter AC,4.3,"₹39,930","20,397 Ratings & 2,172 Reviews",Annual Power Usage: 759.55 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
Panasonic 2024 Model 2 Ton 3 Star Split Inverter AC,4.2,"₹62,241",806 Ratings & 69 Reviews,"Annual Power Usage: 1195.22 UnitsRoom Size: 151 - 200 sqft1 year on product, 5 years warranty on PCB, 10 years warranty on compressor"
"Panasonic 2023 Model 1 Ton 4 Star Split Inverter with Wi-fi with 4 Way Swing, PM 0.1 Air Purification ...",4.2,"₹31,990",593 Ratings & 50 Reviews,"Annual Power Usage: 601.5 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor"
Panasonic 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹33,480","22,656 Ratings & 2,219 Reviews","Annual Power Usage: 977.16 UnitsRoom Size: 111 - 150 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years."
Panasonic 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.3,"₹40,390","20,397 Ratings & 2,172 Reviews","Annual Power Usage: 759.55 UnitsRoom Size: 111 - 150 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years."
Panasonic 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.3,"₹43,850","20,397 Ratings & 2,172 Reviews","Annual Power Usage: 760.47 kWhRoom Size: 111 - 150 sqft1 Year warranty on Product, 5 years warranty on PCB, 10 years warranty on Compressor and 5 years warranty on Outdoor Unit."
Panasonic 2025 Model 2 Ton 5 Star Split Inverter AC,4.3,"₹60,990",913 Ratings & 97 Reviews,Annual Power Usage: 908.9 kWhRoom Size: 151 - 200 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
Panasonic 2026 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.3,"₹44,990","20,397 Ratings & 2,172 Reviews","Annual Power Usage: 681.01 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive warranty on Product ,10 Years warranty on Compressor plus 4 Years warranty on PCB"
Panasonic 2025 Model 1 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹30,250","5,201 Ratings & 593 Reviews","Annual Power Usage: 667.91 UnitsRoom Size: 90 sqft or Below5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years."
Panasonic 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.3,"₹42,089","20,397 Ratings & 2,172 Reviews",Annual Power Usage: 759.55 WRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
Panasonic 2024 Model 2 Ton 3 Star Split Inverter AC,4.2,"₹52,050",806 Ratings & 69 Reviews,"Annual Power Usage: 1215.89 UnitsRoom Size: 151 - 200 sqft1 Year on Product, 5 Years on PCB and 10 Years on Compressor"
"Narayan Enterprises Panasonic Window / Split Remote Compatible with  AC 1.5,2 Ton Split or Window Air ...",3,₹355,4 Ratings & 0 Reviews,Type of Devices Controlled: ACNumber of Batteries: 2Color: WhiteYesno
samu  small Panasonic ac Remote Controller,,₹221,,Type of Devices Controlled: ACColor: WhiteYesNA
Panasonic 2025 Model 1 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹34,820","3,917 Ratings & 428 Reviews","Annual Power Usage: 524.08 UnitsRoom Size: 90 sqft or Below5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years."
Panasonic 2026 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹36,990","22,656 Ratings & 2,219 Reviews","Annual Power Usage: 877.74 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive warranty on Product ,10 Years warranty on Compressor plus 4 Years warranty on PCB"
EHOP Air Conditioner Remote Compatible with Split/Window AC Remote Controller Panasonic Remote Control...,3.5,₹333,4 Ratings & 0 Reviews,Type of Devices Controlled: ACColor: WhiteNA
"Panasonic 2023 Model 2 Ton 3 Star Split Inverter with Wi-fi with 2 Way Swing, PM 0.1 Air Purification ...",4.2,"₹57,990",806 Ratings & 69 Reviews,"Annual Power Usage: 1170.01 UnitsRoom Size: 151 - 200 sqft1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor"
Panasonic 2026 Model 2 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹51,990",806 Ratings & 69 Reviews,"Annual Power Usage: 1153.74 kWhRoom Size: 151 - 200 sqft5 Year Comprehensive warranty on Product, 10 Years warranty on Compressor, 5 Years warranty on ODU Casing plus 4 Years warranty on PCB"
Panasonic 2026 Model 1 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹33,990","5,201 Ratings & 593 Reviews","Annual Power Usage: 593.89 kWhRoom Size: 90 sqft or Below5 Year Comprehensive warranty on Product ,10 Years warranty on Compressor plus 4 Years warranty on PCB"
HopShop PANASONIC Split/Window AC 139 Air Conditioner Remote ( AC 139) Panasonic Remote Controller,3.9,₹313,17 Ratings & 0 Reviews,Type of Devices Controlled: ACColor: WhitePlease match the image with your old remote
biosign tv AC 29C Compatible with PANASONIC AC Remote Controller,,₹297,,Type of Devices Controlled: ACNumber of Batteries: 2Color: White7 Days Replacement Warranty
CARRIER 2026 Model 1 Ton 5 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & Voi...,4.1,"₹33,990","4,512 Ratings & 701 Reviews","Annual Power Usage: 536.2 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor"
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,"₹35,490","36,182 Ratings & 4,446 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor"
Hitachi 2025 Model 1.5 Ton 3 Star Split Inverter AC,4,"₹32,490","10,232 Ratings & 1,241 Reviews",Room Size: 111 - 150 sqft
Hitachi 2025 Model 1 Ton 3 Star Split Inverter AC,3.9,"₹28,490","2,330 Ratings & 304 Reviews","Annual Power Usage: 698.63 kWhRoom Size: 90 sqft or Below1 Year on the product, 5 Years on Component (including PCB) and 10 Years on the Compressor"
Hitachi 2021 Model 1 Ton 3 Star Split Inverter AC,3.9,"₹27,490","2,330 Ratings & 304 Reviews","Annual Power Usage: 1230 UnitsRoom Size: 90 sqft or Below1 years Comprehensive warranty, 5 years on Controller/PCB, 10 years on Compressor, 1 year Free Gas Recharge"
Hitachi 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4,"₹46,499","5,010 Ratings & 699 Reviews",Annual Power Usage: 823.18 WRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
Hitachi 2025 Model 1.5 Ton 5 Star Split Inverter AC,4,"₹39,490","5,010 Ratings & 699 Reviews","Annual Power Usage: 774.58 kWhRoom Size: 111 - 150 sqft1 Year on the product, 5 Years on Component (including PCB) and 10 Years on the Compressor"
"CARRIER 2026 Model 1 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Insta ...",4.2,"₹29,990","13,186 Ratings & 1,554 Reviews","Annual Power Usage: 604.99 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor"
Hitachi 2023 Model 1 Ton 3 Star Split Soft dry Silent Air Ambience Light R 32 AC,3.9,"₹31,574","2,330 Ratings & 304 Reviews",Annual Power Usage: 706.76 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and  5 Years Warranty on Compressor
Hitachi 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4,"₹44,982","5,010 Ratings & 699 Reviews",Annual Power Usage: 823.18 kWhRoom Size: 111 - 150 sqft
"CARRIER 2026 Model 1.5 Ton 5 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,"₹41,990","24,911 Ratings & 3,397 Reviews","Annual Power Usage: 663.31 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor"
CARRIER 2026 Model 2 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & Voi...,4.2,"₹46,990","4,051 Ratings & 477 Reviews","Annual Power Usage: 1068.29 kWhRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor"
Hitachi 2024 Model 1.5 Ton 5 Star Window Inverter AC,4.1,"₹35,790","2,891 Ratings & 328 Reviews",Annual Power Usage: 1069.33 WRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,"₹33,990","36,182 Ratings & 4,446 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor"
Hitachi 2023 Model 1.5 Ton 3 Star Split Inverter Xpandable plus Ambience Light R 32 AC,4,"₹37,350","10,232 Ratings & 1,241 Reviews","Annual Power Usage: 1024.34 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on Controller (PCB) and 10 Years Warranty on Compressor"
Hitachi 2018 Model 1.5 Ton 3 Star Split Inverter AC,4,"₹38,079","10,232 Ratings & 1,241 Reviews",Annual Power Usage: 0 UnitsRoom Size: 111 - 150 sqft1 Year on Complete Unit and 5 Years on Compressor
Hitachi 2025 Model 1.5 Ton 3 Star Split Inverter AC,4,"₹35,248","10,232 Ratings & 1,241 Reviews","Annual Power Usage: 1013.01 UnitsRoom Size: 111 - 150 sqft1 Year Product Warrenty, 5 Years comprehensive warranty and 10 Years Warranty on Compressor"
Hitachi 2025 Model 1 Ton 3 Star Split Inverter AC,3.9,"₹29,990","2,330 Ratings & 304 Reviews",Annual Power Usage: 698.63 kWhRoom Size: 90 sqft or Below
Hitachi 2025 Model 1 Ton 3 Star Split Inverter AC,3.9,"₹30,991","2,330 Ratings & 304 Reviews","Annual Power Usage: 698.63 WRoom Size: 90 sqft or Below1 Year Warranty on Product,  5 Years on PCB and Motor, 10 Years Warranty on Compressor"
Hitachi 2024 Model 1.5 Ton 5 Star Split Inverter AC,4,"₹40,129","5,010 Ratings & 699 Reviews","Annual Power Usage: 774.58 WRoom Size: 111 - 150 sqft1 Year Warranty on Product,  5 Years on PCB and Motor, 10 Years Warranty on Compressor"
"Hitachi 2023 Model 1.5 Ton 5 Star Split Inverter 5400FXL ice Clean, Xpandable Plus, Long air throw wit...",4,"₹43,850","5,010 Ratings & 699 Reviews","Annual Power Usage: 758.52 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on Controller (PCB) and 10 Years Warranty on Compressor."
Hitachi 2023 Model 1.5 Ton 3 Star Split Inverter AC,4,"₹37,039","10,232 Ratings & 1,241 Reviews",Annual Power Usage: 1024.34 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor
Hitachi 2025 Model 1 Ton 3 Star Split AC,3.9,"₹28,599","2,330 Ratings & 304 Reviews","Annual Power Usage: 706.76 UnitsRoom Size: 90 sqft or Below1 Year Product Warrenty, 5 Years comprehensive warranty and 10 Years Warranty on Compressor"
Hitachi 2023 Model 1.5 Ton 3 Star Split Inverter ir throw with Hexa Sensor Technology AC,4,"₹36,450","10,232 Ratings & 1,241 Reviews","Annual Power Usage: 1012.62 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on Controller (PCB) and 10 Years Warranty on Compressor."
Hitachi 2026 Model 2 Ton 3 Star Split Inverter AC,4,"₹73,900",509 Ratings & 67 Reviews,"Annual Power Usage: 1140.91 kWhRoom Size: 151 - 200 sqft1 Year Warranty On Product, 5 Year Warranty on PCB & 10 Year Warranty on Compressor."
Hitachi 2026 Model 1 Ton 3 Star Split Inverter AC,3.9,"₹54,990","2,330 Ratings & 304 Reviews","Annual Power Usage: 632.61 kWhRoom Size: 90 sqft or Below1 Year Warranty On Product, 5 Year Warranty on PCB & 10 Year Warranty on Compressor."
CARRIER 2026 Model 1 Ton 5 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & Voi...,4.1,"₹33,990","4,512 Ratings & 701 Reviews","Annual Power Usage: 536.2 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor"
